,nickname,score,review,stay_date,sentimental_score_negative,sentimental_score_positive,topic_score_#0,topic_score_#1,topic_score_#2,topic_score_#3,topic_score_#4,topic_score_#5,topic_score_#6,topic_score_#7,topic_score_#8,topic_score_#9,topic_score_#0_negative,topic_score_#1_negative,topic_score_#2_negative,topic_score_#3_negative,topic_score_#4_negative,topic_score_#5_negative,topic_score_#6_negative,topic_score_#7_negative,topic_score_#8_negative,topic_score_#9_negative,topic_score_#0_positive,topic_score_#1_positive,topic_score_#2_positive,topic_score_#3_positive,topic_score_#4_positive,topic_score_#5_positive,topic_score_#6_positive,topic_score_#7_positive,topic_score_#8_positive,topic_score_#9_positive
2141,SuJin,50,여의도 방문 할 일이 있어서 다른 사이트 리뷰 찾아보지도 못하고 예약했는데 너무 좋은 호텔을 발견해서 너무 기뻐요 호텔 분위기도 너무 체크인해주시는 직원분도 헤일 직원분도 너무 친절하고 다음에 다시 이용하고 싶은 호텔입니다 강추,2020-03-01,-3.0073633193969727,3.446876287460327,0.38685015,0.026982,0.02931513,0.02859504,0.04104505,0.18588214,0.05245953,0.02208555,0.02888001,0.19790539,-1.1633989465199477,-0.08114467737758524,-0.08816126022975901,-0.08599566767123434,-0.12343736982158049,-0.5590151182163225,-0.15776485667250384,-0.06641927648482593,-0.08685268101660348,-0.5951734149717538,1.3334246034563009,0.09300361632478138,0.10104564200760047,0.0985635575882906,0.14147720040350542,0.6407127276188369,0.1808214990026782,0.07612616263196426,0.09954581967785492,0.6821554009657476
2142,김종운,50,헤일직원분이 친절히 잘 설명해주셔서 좋았고 방도 깨끗하고 전체적으로 굉장히 맘에듭니다 다음에 또 재방문하고싶네요,2020-03-01,-3.0215976238250732,3.4705235958099365,0.7138757,0.026982,0.02931513,0.02859504,0.04104505,0.02236934,0.05245953,0.02208555,0.02888001,0.0343926,-2.15704515195587,-0.08152874738105398,-0.08857854077873073,-0.08640269814381973,-0.12402161752072338,-0.06759113352197321,-0.15851158154722977,-0.06673364894367761,-0.0872637678626833,-0.10392059546520738,2.4775224993768603,0.09364166800097928,0.10173886603267812,0.09923975326343104,0.1424478052942444,0.07763330957965042,0.18206202560895957,0.07664842647061132,0.10022875416593058,0.11936032640774297
2143,Lee,50,남자친구랑 같이 왔는데 평소에 깔끔한거 신경쓰는편이라 숙소 잡을때 신경쓰는 편인데 둘다 너무 만족하고 깔끔해서 너무 좋네요 잘 쉬다 가요,2020-03-01,-3.0478098392486572,3.4645302295684814,0.47301838,0.02319012,0.02519537,0.02457647,0.03527683,0.01922569,0.04508719,0.01898179,0.16535512,0.17009301,-1.4416700666727635,-0.07067907094886472,-0.076790695056284,-0.07490440785978691,-0.1075170815240094,-0.05859624871445934,-0.137417188034342,-0.05785287549292706,-0.5039709499078313,-0.5184111642055775,1.63878646978943,0.08034286612859098,0.08729011926730168,0.085145924137489,0.12221765752509572,0.06660798596955875,0.15620594036950752,0.06576297294916467,0.5728777984424553,0.5892923917388408
2144,Sujinkye,50,남자친구랑 같이 왔는데 프런트에서부터 너무 친절하게 해줘서너무좋네요 둘다 청결에 신경쓰는편인데 둘다 완전 만족 좋아요 잘쉬다갑니다,2020-03-01,-2.972216844558716,3.453774929046631,0.65794545,0.03225632,0.03504553,0.03418467,0.04906835,0.02674199,0.06271408,0.02640274,0.03452535,0.04111551,-1.955556561538188,-0.095872778000885,-0.10416290544325868,-0.10160424668871304,-0.1458417774298093,-0.07948300664334118,-0.18639983763243784,-0.07847465692735911,-0.10261681497788455,-0.12220421498735679,2.272395514122053,0.11140606972997347,0.12103936225756584,0.11806615003228238,0.1694710382308795,0.09236083031175202,0.21660030867931468,0.09118910794057111,0.1192427744691873,0.14200372180779475
2145,Bleob,50,헤일님 룸 업그레이드 친절한 응대 감사드립니다 기본적인 물품들은 거의 다 있으며 넓고 깨끗하고 안락합니다 칫솔 챙겨가시면 좋을거 같습니다 호텔에 지낼때 있으면 좋은 물품들충전케이블 hdmi케이블 등 로비에서 왠만한 것은 대여되니 참고하세요,2020-03-01,-2.773569345474243,3.361032247543335,0.3329586,0.01023935,0.2593295,0.01085148,0.01557611,0.3187448,0.01990777,0.00838121,0.01095962,0.01305159,-0.9234837908617592,-0.028399551551108182,-0.7192683455146351,-0.03009733246623547,-0.04320142958119266,-0.8840608297055965,-0.05521558765651946,-0.02324585754368247,-0.03039727544885862,-0.03619948204830581,1.1190846214949133,0.03441479072257447,0.8716148048926726,0.036472174438008764,0.0523518181361835,1.0713115798885369,0.0669106654872138,0.028169505461835165,0.036835647606136224,0.04386680531613618
2146,mason,50,체크인부터 joy 직원분이 넘나 친절하게 맞이해주셔서 기대기대 하고 숙소 들어 왔는데 넘 좋네요 방 크기는 여유 있고 공기청정기 에어드레서  이게 있으면 좋겠다 하는 것들이 딱 있네요 저층치고 외부소음도 매우 적은편이라 더 좋았어요 즐겁게 지내고 갑니다 ,2020-03-01,-2.884366512298584,3.321854591369629,0.0361685,0.01631268,0.21543512,0.01728788,0.22252676,0.01352397,0.42713958,0.0133524,0.01746017,0.02079295,-0.10432320170782994,-0.04705173508408489,-0.6213938384414774,-0.04986457729380778,-0.6418487314881105,-0.03900808291610547,-1.2320271013497575,-0.038513211843980155,-0.050361516798180794,-0.0599744831399418,0.12014648800764505,0.054188336175217344,0.7156441341536208,0.05742781797107277,0.7392015357852131,0.04492465807756485,1.418895575808449,0.04435472712875299,0.05800013108287594,0.06907115005459907
2147,이수지,50,콜린님 친절한 응대와 룸 업그레이드 감사합니다 룸 컨디션도 좋았고 침구가 청결하고 전반적으로 깔끔했습니다 다음에 또 방문할 의향 있습니다 좋아요,2020-03-01,-3.043830394744873,3.4691503047943115,0.7138757,0.026982,0.02931513,0.02859504,0.04104505,0.02236934,0.05245953,0.02208555,0.02888001,0.0343926,-2.1729165871029466,-0.08212863200818266,-0.08923029744878352,-0.08703844506774416,-0.12493416265568769,-0.06808846585237838,-0.15967790218929245,-0.06722467194353321,-0.08790585049645028,-0.10468523824047615,2.4765421402767203,0.09360461386266161,0.10169860782183315,0.09920048395498604,0.14239143849949265,0.07760258997103353,0.18198998341211148,0.076618096581611,0.1001890935084524,0.11931309536050971
2148,Jieun kim,50,좋았습니다 깨끗하고 나름 조용하고 침구류 편했습니다 무료 업그레이드 감사합니다 어메니티가 좀 아쉬웠네요 옷장없는것도요,2020-03-01,0.1490018218755722,0.3665364682674408,0.04508168,0.02033269,0.63817847,0.02154822,0.03093011,0.14007427,0.03953166,0.0166429,0.02176296,0.02591706,0.0067172522711213545,0.0030296079025574074,0.09508975437659295,0.0032107238929189874,0.00460864263979921,0.020871321127419185,0.005890289262664272,0.0024798221711415103,0.0032427211936854605,0.0038616889804345134,0.016524079322830842,0.00745267250333248,0.2339156816936132,0.007898208098926274,0.01133701303403778,0.0513423274817959,0.014489794797365119,0.006100229172369076,0.007976919737947896,0.00949954720431384
2149,lmle,50,작년에 이어서 두번째 방문했습니다 침구며 룸 컨디션이며 모든게 만족스럽습니다 직원분들도 친절하시고 호텔 일층 블랙바도 아주 좋아요,2020-03-01,-3.054033041000366,3.430891752243042,0.7138757,0.026982,0.02931513,0.02859504,0.04104505,0.02236934,0.05245953,0.02208555,0.02888001,0.0343926,-2.180200008452303,-0.08240391981044448,-0.08952938939612531,-0.08733019012265508,-0.125352930754266,-0.06831669227799342,-0.16021312818403555,-0.06745000300950377,-0.08820050301649607,-0.10503613376204779,2.4492302888737214,0.09257232159398798,0.10057705320761956,0.09810647920020266,0.14082111439875966,0.07674677154125309,0.17998295784894847,0.07577313536145436,0.09908418615008285,0.11799728430366496
2150,이 혜,50,서울을 자주오는편인데 올때마다 늘 묵는곳이예요 오전일찍도착했는데 짐보관하러 갔는데 grace직원분이 얼리체크인도 해주셔서 일찍짐풀고 쉴수있었어요 너무감사합니다 조용하고 객실깔끔하고 침구 너무편안하고 조식도 맛있구요 요즘은 코로나땜에 열감지카메라도 입구에 있고 헬쓰장과 비즈니스실 폐쇄하고 식당도 조식만 간단히 하는거 보면서 관리가 잘되는 느낌이라 지금시국에 이용하기 편안하고 안심됐어요 푹쉬다갑니다,2020-03-01,-2.9318535327911377,3.465818405151367,0.48536155,0.01258143,0.01366934,0.24206656,0.01913888,0.01043059,0.02446134,0.01029826,0.01346645,0.16852556,-1.4230089641361232,-0.03688690563319552,-0.04007651624637787,-0.7097037054855804,-0.056112398619696524,-0.030580962872380768,-0.07171705564048558,-0.03019300231422606,-0.03948166013761578,-0.4940922634074063,1.682174980243019,0.043604946503212005,0.04737546608913057,0.8389587464604347,0.06633188927012768,0.03615053166364923,0.08477855002716694,0.03569191365020252,0.04667227159898779,0.5840789934448196
2151,SeoMun,50,너무 깔끔한 호텔이어서 놀랐습니다 디자인도 모던하고 마음에 들었어요  청결하고 로비에서 굉장히 안내도 잘해주시고 만족스러운 하룻밤 보내고가네요 다음에도 이용하고 싶은 호텔입니다,2020-03-01,-3.0698330402374268,3.489534616470337,0.6135521,0.02319012,0.02519537,0.02457647,0.03527683,0.15975942,0.04508719,0.01898179,0.02482139,0.02955928,-1.8835024885511302,-0.07118979158673433,-0.07734557774270145,-0.07544566040382605,-0.10829399032771381,-0.4904347373367166,-0.1384101523303487,-0.05827091519092642,-0.07619753292495623,-0.09074205661014201,2.1410112692965413,0.08092272082067531,0.08792011403433841,0.08576044370844826,0.12309973312914568,0.5574860165436384,0.15733331796778405,0.06623760088151842,0.08661511077185757,0.1031481333220361
2152,CHO,40,도심속 편하게 쉴수 있었습니다 호캉스로 추천합니다 직원분들도 모두 친철하고 다 쾌적한 환경에 편히 쉴수 있었습니다 뷰가 조금 아쉽지만,2020-03-01,-2.964888334274292,3.467799663543701,0.46246988,0.03225632,0.03504553,0.03418467,0.04906835,0.02674199,0.25818962,0.02640274,0.03452535,0.04111551,-1.3711715397498523,-0.09563638722715595,-0.10390607393878959,-0.10135372399614351,-0.14548217951966702,-0.07928702766129314,-0.7655033881807896,-0.07828116420444031,-0.10236379562457021,-0.12190289954061395,1.6037528797417906,0.1118584560554936,0.1215308664679533,0.11854558092784195,0.1701592088166759,0.09273587968516583,0.8953498724681879,0.09155939930412682,0.11972698328040998,0.1425803559362091
2153,rrh,50,혼자 호캉스 왓는데 침구며 시설이며 너무 만족스러ㅤㅇㅝㅅ습니다다음에 또 방문하려구여 다들 친절하셔서 더 만족스러ㅤㅇㅝㅅ네요,2020-03-01,-3.0603373050689697,3.426299571990967,0.7138757,0.026982,0.02931513,0.02859504,0.04104505,0.02236934,0.05245953,0.02208555,0.02888001,0.0343926,-2.1847004694463834,-0.08257402146415904,-0.0897141997452855,-0.08751046079173541,-0.1256116895714232,-0.06845771448130034,-0.1605438468939413,-0.06758923615619583,-0.08838257022223184,-0.10525295378825295,2.4459520429313955,0.09244841538597814,0.10044243282583398,0.09797516563250142,0.14063262814290667,0.07664404751667497,0.17974205424591183,0.07567171452950383,0.09895156394110938,0.11783934728964418
2154,una,50,처음 방문인데 룸도 업글해주시고 침구류도 마약같아서 제대로 힐링하다갑니다 꿀잠자느라 조식은 못먹었지만요 체크인 응대해주신 Ariel 직원분도 넘 친절하고 좋았네요 다음번에도 힐링하러 오겠습니다,2020-03-01,-3.019211769104004,3.4921185970306396,0.29151672,0.2667677,0.26852587,0.02154822,0.03093011,0.01685675,0.03953166,0.0166429,0.02176296,0.02591706,-0.880150715684465,-0.8054282109994517,-0.8107364629497908,-0.06505863648391852,-0.09338455008487045,-0.0508940937943585,-0.11935445111613419,-0.05024843448322258,-0.06570699518072942,-0.07824908898149907,1.0180109636177264,0.931584482740341,0.9377241797113172,0.07524893639056351,0.10801160997179515,0.05886576530901788,0.13804924273487718,0.05811897473578398,0.07599884916112476,0.09050544305280406
2155,hochankim,50,여의도 글래드 다시 방문했습니다 지금 코로나 때문에 조식 제외한 호텔서비스는 이용 어렵다고 프론트 Ariel 직원분이잘 설명 해주셨구요 나머지 시설은 워낙 잘 되어있으니 잘 쉬다가 갈 수 있을것같네요 그리고 배달음식은 1층수령하면 된다고 안내받았습니다 참고하세요,2020-03-01,-2.4326367378234863,3.0359954833984375,0.03019799,0.0961572,0.01479758,0.01443409,0.02071855,0.2589035,0.10901764,0.3412976,0.01457794,0.09989789,-0.07346074698785543,-0.23391553886969874,-0.03599712645322839,-0.03511289279811969,-0.05040071569970639,-0.6298181739657593,-0.26520031699170943,-0.8302530722463501,-0.035462821336751826,-0.24301528036620823,0.09168097011547616,0.2919328268225172,0.04492537320845713,0.04382182604030049,0.06290143647228774,0.786029867012985,0.33097706372018365,1.0361779620548077,0.044258546182803116,0.30328954673632325
2156,SRegggg,50,남자친구가 여기 예약해줘서 처음 방문 했는데 진짜 너무 깨끗하고 방 자체도 너무 이쁘네요나오지마자 바로 역도 있고 근처에 먹을 곳도 많고 조만간 한번 더 방문 할 예정입니당 그리고 직원분 중에 JOY라는 분께서 방 업그레이드까지 시켜주셔서 즐거운 생일 보내다 갑니다,2020-03-01,-2.98431658744812,3.4900949001312256,0.0361685,0.01631268,0.01772323,0.01728788,0.42023864,0.01352397,0.42713958,0.0133524,0.01746017,0.02079295,-0.10793824570659982,-0.04868218823125536,-0.05289173675594583,-0.05159250203102994,-1.2541251556316908,-0.04035980462077782,-1.274719734495065,-0.039847785103530375,-0.052106661656561304,-0.062052739863327044,0.12623148711975052,0.05693278574657468,0.061855763388983576,0.060336335957398735,1.46667274785991,0.047199934775592256,1.4907576706739718,0.04660113881894712,0.060937634725253265,0.07256936205999365
2157,limlimlim,50,체크인때 친절하게 도와주신 Ariel님 감사합니다 룸컨디션도 너무 좋고 덕분에 잘 쉬다갑니다 베딩이 엄청 좋아서 눕자마자 꿀잠이네요,2020-03-01,-3.0179049968719482,3.4662528038024902,0.08889572,0.04009365,0.52950114,0.04249053,0.0609905,0.03323951,0.07795174,0.03281782,0.04291398,0.05110536,-0.2682788248321639,-0.12099882419936048,-1.5979841366104353,-0.12823237385504527,-0.18406353831869549,-0.10031367180943285,-0.2352509358472954,-0.09904105760594284,-0.12951030579518896,-0.15423112563208807,0.3081350240445566,0.1389747238804926,1.8353848115494031,0.14728290846597503,0.21140849577315457,0.11521653151095634,0.2702004260647861,0.11375485443511124,0.1487506932952467,0.17714410235244493
2158,beingadvanced,50,국회 올때마다 이용하는 글래드호텔은 언제나 편하고 깔끔해요 특히 유쾌하고 친절하게 응대해주신 Joy님 넘넘 감사드립니다 레드벨벳 Joy보다 더 천사,2020-03-01,-3.0487070083618164,3.4952337741851807,0.46246988,0.03225632,0.03504553,0.03418467,0.04906835,0.02674199,0.06271408,0.22187829,0.03452535,0.04111551,-1.4099351515458807,-0.09834006921046523,-0.10684354353806924,-0.10421903755988993,-0.14959502358523835,-0.08152850618649943,-0.19119684769564316,-0.6764418982641018,-0.1052576643496188,-0.12534914717456402,1.6164403294831828,0.1127433795105226,0.12249230933101352,0.1194834068978432,0.17150535536903266,0.09346952252228347,0.21920036190773295,0.7755164935829839,0.12067415544280902,0.14370832341979156
2159,k g b,50,너무 좋았엇서 작년에 이어 글래드 재방문 고급스럽고 깔끔한 객실 그리츠 조식 존맛 아침부터 쳐묵쳐묵하고 갑니다  Collin very kindly Thank u ,2020-03-01,-3.003438949584961,3.476189374923706,0.26699433,0.03225632,0.03504553,0.42513576,0.04906835,0.02674199,0.06271408,0.02640274,0.03452535,0.04111551,-0.8019011619513208,-0.09687988821539761,-0.10525710056550963,-1.2768693049487752,-0.14737379461774225,-0.08031794800563219,-0.18835790314777512,-0.07929900592631256,-0.10369476895710505,-0.12348792779652484,0.9281228437486178,0.11212907727147226,0.12182488832398697,1.4778524170243301,0.17057087811396254,0.0929602373011229,0.21800600997589292,0.09178091063950289,0.12001664096873643,0.14292530320849206
2160,YejinKim,50,여의도에 여행오시는 분들이나 쉬러 오시는분들이 오면 진짜 좋을거 같습니다 특히 호텔 들어올때 나는 향기부터 프론트 직원들까지 기분 좋게 머물다 갈 수 있는 곳이였습니다  JOY직원분이 친절하셨어요 진짜 예쁘시구 침대도 정말 잠도 잘오고 깨끗하고 뷰도 보이는곳으로 안내해주셔서 좋았습니다 다음에도 여기로 오고 싶은곳입니다,2020-03-01,-3.029470920562744,3.5292837619781494,0.6983391,0.01810218,0.01966748,0.01918437,0.13723756,0.01500755,0.03519502,0.01481716,0.01937556,0.02307395,-2.1155980102362832,-0.054840039838929044,-0.059582059167675894,-0.058118484171093776,-0.4157572085267489,-0.04546495010843321,-0.10662228690039477,-0.044888165488593756,-0.05869768110046536,-0.06990184598934412,2.4646368624040917,0.06388774382881834,0.0694121183003924,0.06770707751758964,0.4843503052032112,0.052965918592489336,0.124213209398504,0.05229397400337277,0.0683818324076082,0.08143450009966191
