,nickname,score,review,stay_date,label1
553,니키니키니키,40,어릴적 한 3년4년전 캐리비언베이갓다가 근처 펜션을 갔던 기억으로 우리 귀여운 따님 동물보여주려 에버랜드와 근처 숙박검색중 라마다 용인 호텔이 오픈을 했었더라구요 벌써 1년 다되갔는데 몰랐네요 여튼 고고 에버랜드를 점심먹고 바로 들어가서 하루종일 놀고 불꽃놀이보고 호텔에 들어오니 일단 너무 따뜻했습니다 갑자기 추워ㅤㅈㅕㅅ던터라 마침 로비에 추석맞이 놀이가 세팅되어있어서 따님 한참 로비에서 힘빠지게하고 객실올라와서 편하게 투숙했습니다  연휴라 사람이 많긴많네요 활발한 따님을 위해서라도 가격차이가 크지않아서 더블베드 2개짜리객실을 현장에서 지불해서라도 하나 구걸해봐야지 했는데 실패  더블베드2개 객실은 워낙인기가 많아서 예약을 안하면 투숙을 못한다구 하시더라구요보니 저같이 유모차를끄는 자상한아버지들이 많네요 에버랜드안에있는숙소에서 자는거마냥 가족이 엄청많아서 우리따님이 친구들이많이 싱글벙글 아무튼 에버랜드옆에 일케 높은호텔이생겨서 좋네요  직원분들의 추천으로근처에서 야식 아침 점심 다 해결하고 이번 추석도 즐겁게 놀았습니다  로비에서 윷놀이사진 투척합니당 ,2018-09-01,
554,셔미트,50,처음으로 혼자 여행을 왔고 처음으로 호텔에 묵었습니다 한옥마을 구경하고 왔고요 일단 깨끗해서 좋았어요 혼자 쉬기에도 편했고 침대도 두 개 전 혼자 잤지만요 어메니티는 대부분이 구비되어 있습니다만 폼클렌징이 있었나요 기억이 잘 욕조는 없고 비데와 투명한 샤워실이 있는데 샴푸 컨디셔너 바디워시 있었습니다 침대 폭신폭신했고 침대 머리맡엔 그림 액자가 걸려 있습니다 밤에 창문 열어놓고 불 다 끈 후 휴대폰 불빛에 잠드는 낭만적인 경험을 했네요 미니바엔 물 두병 있고요 직원분들은 매우 친절하십니다 로비엔 외국인 손님들이 많았습니다 전체적으로 아주 깔끔한 흰 분위기의 호텔이에요 전주역에서 택시탈때 기사 아저씨가 전주는 모텔들이 호텔이름 단 곳이 많다고 했는데 아저씨가 추천해주신 세 곳 중 제가 유일하게 이름 기억했던게 라마다호텔이었어요 생애 처음으로 묵는 호텔에서 좋은 경험 했습니다 ,2018-09-01,
555,jungmin l,50,동대문 DDP랑 두타 루나파크 전 인사동에서 런닝맨체험까지 알차게 보내고 왔습니다 새로 생긴 곳이라 기대했는데 기대 이상이네요 수영장 전세내고 아이들과 잘 놀다왔습니다 11살3살 아이 둘과 엄마만 간 여행이라 레지던스 스튜디오 객실 선택했는데 빨래까지 할 수 있고 최고 아침 조식도 너무 맛있었어요 특히 오징어 먹물빵 아이들이 몇개를 먹었는지 꼭 드셔보시길 권해드립니다,2018-10-01,
556,Vacation826273,50,사실 아주 좋음이라고 하기엔 조금 부족 하지만새로 오픈한 호텔 치고는 꽤 수준 높은 시설 이구요 몇몇 직원 분들이 눈에 좀 거슬리는 서비스를 했지만대부분의 직원들이 매우 상냥하고 친절 하더군요 특히 프론트에 근무하는 신 지현씨는 그 중에서도 최고 아무리 바빠도 미소를 잃지 않으시구요 의문사항도 아주 친절하게 답해 주시고너무 감사 했습니다 벌써 세번이나 다녀 왔는데그때마다 변함 없으시네요 음그리고 호텔에 아쉬운 점이 있다면요엘레베이터를 기다리는거요정말 짜증이 납니다 아주 많이요 저는 레지던스에 투숙을 했는데평균 510분 정도 기다리는건 기본 이구요그 이상도 기다려 봤습니다 방법이 없을까요 암튼잘 다녀왔습니다 감사합니다,2018-10-01,
557,Safari17552798451,50,방 깔끔하고 괜찮아요 먼지가 있긴한데 뭐 신경쓰일정도는 아니었어요 체크인하는데 줄이 길어서 좀 짜증나긴 했는데 체크인해주시는 분이 친절하셔서 참을만했어요 sonia라는 분인데 기억에 남네요 애기데리고 온 부모들이 많더라고요 애기울음소리 들려서 신경쓰이긴 했어요 전반적으로 조식도 괜찮고 좋았어요,2018-10-01,
558,박지섭,50,가족들이 서로 바빠 평소 함께할 시간이 적었는데 오랫만에 시간내서 서울로 주말 가족 여행으로 서울 중심가인 동대문쪽으로 계획했습니다새로 생긴호텔이라고 들어서 전부터 가보고싶어서 오게되었습니다  다같이 주차장에서 나와 1층 오니 컨시어지인가 데스크 남자직원이 웃으며 엘베 안내해주고 체크인직원도 친절하게 설명해주고나중에 아까 그직원이 짐도 객실로 올려주고 객실온도룸도 괜찮은지 물어봐주시고 룸설명및기가지니 알려주셔서 처음써보는건데 재밌었습니다  다음날 조식도 맛있었고 가족들 모두 편히 쉬다갑니다다음에 시간되면 또 오고싶습니다 ,2018-10-01,
559,Sangyeon K,10,만족스러운점 생각보다 넓은방 고층에서는 탁트인시야 용산역과 연결되는통로 2층에 연결되어있는 편의점  불만족스러운점 체크인 밤10시에하는데 데스크 사람 네명서있는데 데스크 두개운영중 심지어 한명은 뭐한다고 결국 한명이 진행 체크인하는데 조식포함인데 안내안해주고 체크아웃시간도 안내 안해줌 다시물어봐서 알아냄 엘리베이터 5대인데 한번내려가려면 23분기다리는건기본 빠른데 전부운행이안되는느낌 2층에 아케이드라고 약국편의점잇는곳 용산역연결통로있는데 거기안내도 안되어있음 조식줄은 한바퀴 빙둘러서있는데 막상들어가보면 빈자리가 많음 식사가끝난건지 아닌지 테이블위에 확인할수있는 표식이없음 대놓고 주스페트병 파는거 그냥 시중제품 들고 다니면서 그앞에서 채워넣음 제품들쓰는건 알지만 그걸 고객눈앞에보이게 하는곳은 처음 주스컵은 일회용컵쓰고  요거트볼은 요청하고20분후에채워짐 룸서비스시켰는데 둘 테이블이 작고 밖에 두는데 12시 체크아웃할때까지 안치워짐 이게 5성급인지  다시는 돈주고 묵진않을것같고 조식은절대비추에요,2018-10-01,
560,지니짱짱,50,노보텔 스위트용산 디럭스 스위트룸에 투숙했어요 처음 방문했는데 시설도 깨끗하고 전반적인 분위기도 좋아요 사우나도 깔끔하고 물도 깨끗해서 괜찮아요 단 조식을 9시에 갔는데 대기가 길었고 라이브섹션에서 계란이나 누들 줄서서 기다려서 받아서 좀 불편했어요 룸에 필요한 물건은 바로 가져다 주셔서 편했어요 40층 프리미어 라운지에 sunny lee caly kim 여직원과 남직원분이 라운지 이용할때마다 친절하게 안내하고 편안한 응대해주셔서 잘 쉬다가 갑니다 다음에 또 방문의사 있어서 추천합니다,2018-10-01,
561,yong2lee,40,동탄 남광장 대로변에 있어서 교통이 편하고 조용해요 그리고 아침 조식 이용했는데 외국인들도 꽤 많이 묵는것 같아요 시설은 가격에 비해 괜찮은것 같요,2018-10-01,
562,semi j,40,내부가 매우 깔끔하고 조그맣게 헬스장도 마련되어있습니다 위치도 좋아서 자주갈듯합니다 주차장이 조금 협소하지만 크게 문제는 되지않습니다 조식도 깔끔해서 추천할만 합니다 여러모로 가성비 좋은 곳입니다,2018-10-01,
563,Kakakoko,50,늦은 오후 신라스테이 구로 2층에서 가족들과 저녁을 먹었습니다 카페 입구에서 인상이 좋으신 직원분의 친절한 안내로 좋은 자리에 앉게 되었고 식당 내부를 둘러보며 음식을 담았습니다 우선 플라스틱이 아닌 묵직한 도자그릇의 질감이 마음에 들었고 샐러드 코너의 재료가 무척 신선하다는 느낌이었어요 따스한 음식코너에는 적절한 온도감과 짜임새 있는 메뉴가 무척 좋았습니다  물론 직원분들의 응대가 기민하셔서 식사 내내 불편함을 느낄 수 없었습니다  주변을 둘러보니 호텔 고객들 뿐 아니라 근방의 주민들도 식사를 하기 위해 온 것 같았습니다 합리적 가격과 메뉴들로 고객 외의 손님들도 좋아하시는 것 같았어요 어르신들 회사원들이나 젊은 부부와 대가족들이 대부분이어서 분위기도 정다운 느낌이었습니다  전체적으로 식사메뉴들과 음료의 갯수나 깔끔한 세팅이 좋았습니다 접시에 담다가 음식물이 튀거나 하면 여성직원분이 조용히 치워주셔서 접시를 들고 음식을 기다리는 동안 감사한 마음이었어요 직원분들의 센스가 좋으셨어요  지금은 숙소로 올라왔습니다 침대커버의 깔끔한 사삭거림이 피곤한 하루를 커버해주는 기분이에요 예상과는 달리 넓직하다는 인상이었습니다 신라스테이 구로의 전체적인 컬러감과 숙소의 느낌이 일치하고 화장실의 구성이 여유롭다는 생각이었습니다 특히 비데의 물온도가 탁월했어요 아베다의 제품은 집이 아닌 장소에서의 피부관리에 편안함을 주었습니다  침대에 누워 메모지와 볼펜을 사용하면서도 종이의 질감이나 펜의 무게감과 필기감이 고급스러움에 하루를 묵는 기대감이 더욱 커졌어요 내일의 시작이 기다려지는 밤이 되었습니다 ,2018-10-01,
564,Hans,50,객실이 깔끔하고 직원들이 모두 친절하네요 조식도 맛있게 먹고 갑니다 다음에는 부모님이랑 같이 와야겠네요 만족스럽게 투숙하고 갑니다,2018-10-01,
565,루루벨,50,객실료가 저렴해서 미안할 정도 프런트와 카페 직원들 모두 센스있고 항상 친절합니다 모두 칭찬하고 싶어요 가성비 갑인만큼 이곳에서 갑질하거나 컴플레인하면 그 사람이 이상한 사람   잘 머물다 갑니다,2018-10-01,
566,바비바비,50,밝고 친절한 태도의 직원들이 인상적이었다 특별히 화려하지 않는 분위기가 집같아서 포근하고 편했다 산뜻한 분위기가 처음 들어서자마자 느껴졌다 그 어느 특급 호텔보다 훨씬 나았다 모든 시스템이 간편하고 청결해서 좋았다,2018-10-01,
567,Hye Na K,50,편의점 가깝고 지하철 가깝고 직원 친절하고 다정다감 잘 도와주시고 근처 먹자골목있고 여러박 투숙하기에 참 좋은 호텔 참 식당도 너무 맛있고 좋았다 신나고 즐거운 추억 또 갈 기회가 있었으면 좋겠다,2018-10-01,
568,gkno12,50,가족이랑 방문을 했는데역에서 5분 거리에 있네요근처에 편의점도 있고잠도 잘잤네요아침조식 참 좋네요이가격에 쌀국수도 있고즉석요리도 있고있을것 다있네요특히커피맛이 좋네요아기용 접시도 있고아기 포크하고 컵도 문의했는데바로 갖다줘서 고맙더라고요좀 늦게 가서 음식을 먹었는데떨어진 음식도 없고참 잘하네요 특히직원들이 참 교육이 잘되어 있다는 느낌을 받았네요 가족들이 좋아해서 내가 기분이 좋아서 이렇게 몇자 올리네요,2018-10-01,
569,아 미,50,가격대비 정말 좋고 침대가 너무 편하고 침구류도 깨끗해서 완전 만족입니다 조식도 맛있고 다음에 또 호캉스하러 와야겠어요,2018-10-01,
570,Flyer823477,50,일단 객실은 깔끔하고 침대도 푹신하고 덕분에 잘잤습니다 일끝내고 저녁에 체크인했는데 도심이지만 야경도 좋더라구요 서울호텔들 막 주차비받는데도 많던데 주차도 무료라 감동 도보로 딱 13초거리에 편의점도있어서 맥주한캔사기도 편합니다 조식도 생각했던거보다 잘나와서 놀랐네요 사실 비싼금액은 아니라 많은 기대안했는데 객실도 만족스럽고 필요한거있으면 프론트에 말하니까 직원분들 친절하게 다 갖다주시고 여러번 부탁을해서 죄송하네요 잘쉬다갑니다 구로에 자주오니까 또 방문할게요,2018-10-01,
571,Journey62440314804,50,친구들과 방문하였는데 3명 모두 만족했습니다 호텔 자체의 접근성이 좋아서 어렵지 않게 찾았고 방도 깨끗하고 직원분들이 친절하게 응대해주셔서 기분좋고 편하게 지내다왔습니다 프론트에 계신 분들이 많은 요청사항에도 불구하고 자세히 알려주시고 도와주셔서 감사했습니다  큰 기대없이 먹었던 조식도 맛있어서 마지막까지 기분 좋게 체크아웃했습니다  다음에도 친구들과 호캉스 즐기러 오려고합 니,2018-10-01,
572,나뭇잎,50,동생이랑 1박 일정으로 투숙했었습니다 로비 들어서자마자 깔끔하고 세련된모습에 놀랐고 만났던 모든 직원들이 친절했습니다 객실 내부도 깨끗하고 비치된 어메니티도 만족스러웠어요 다른 비즈니스호텔과 달리 조식 메뉴 구성이 다양했고 맛있었습니다 특급호텔과 비교할 순 없지만 가성비 대비 아주 만족스럽고 추천하고 싶은 호텔이에요,2018-10-01,
573,ingings2,50,서울에 일이있어 올라왔다가 신라스테이 구로에서 1박 머물게 되었습니다 지하철을 타고왔는데 역하고 가까운점이 너무 좋았구요 침구류도 편안해 잠도 푹 잘 잤습니다 무엇보다 조식이 넘 맛있았어요 담번에는 디너뷔페 먹으러 와야겠습니다,2018-10-01,
